# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.080999999999999896e-04,2.795499999999999808e-03
2.000000000000000000e+02,4.086000000000000114e-04,3.874100000000000113e-03
5.000000000000000000e+02,9.340000000000000429e-04,5.831300000000000198e-03
1.000000000000000000e+03,2.094299999999999894e-03,8.734099999999999850e-03
2.000000000000000000e+03,3.998800000000000271e-03,1.196739999999999957e-02
5.000000000000000000e+03,1.002250000000000016e-02,1.893869999999999928e-02
1.000000000000000000e+04,2.013629999999999934e-02,2.720809999999999895e-02
2.000000000000000000e+04,3.819379999999999997e-02,3.668760000000000077e-02
5.000000000000000000e+04,1.000465999999999994e-01,5.184439999999999882e-02
1.000000000000000000e+05,1.909754999999999925e-01,7.468160000000000076e-02
