# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.746999999999999742e-04,7.512699999999999760e-03
2.000000000000000000e+02,1.180700000000000022e-03,9.908300000000000093e-03
5.000000000000000000e+02,2.986899999999999798e-03,1.594860000000000028e-02
1.000000000000000000e+03,6.265899999999999595e-03,2.318459999999999965e-02
2.000000000000000000e+03,1.288609999999999929e-02,3.305729999999999780e-02
5.000000000000000000e+03,3.181049999999999850e-02,5.232189999999999758e-02
1.000000000000000000e+04,6.503770000000000384e-02,7.297869999999999358e-02
2.000000000000000000e+04,1.296368999999999994e-01,1.038707999999999992e-01
5.000000000000000000e+04,3.194961000000000051e-01,1.410764999999999936e-01
1.000000000000000000e+05,6.092142000000000390e-01,1.913353000000000137e-01
