# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.920000000000000153e-04,4.449500000000000330e-03
2.000000000000000000e+02,1.449699999999999947e-03,6.478300000000000204e-03
5.000000000000000000e+02,3.674399999999999975e-03,1.037259999999999918e-02
1.000000000000000000e+03,7.117100000000000336e-03,1.405920000000000086e-02
2.000000000000000000e+03,1.404550000000000069e-02,1.991609999999999908e-02
5.000000000000000000e+03,3.602299999999999947e-02,3.155360000000000109e-02
1.000000000000000000e+04,7.087649999999999506e-02,4.474560000000000343e-02
2.000000000000000000e+04,1.346931000000000100e-01,5.569079999999999864e-02
5.000000000000000000e+04,3.169024999999999759e-01,7.868690000000000406e-02
1.000000000000000000e+05,5.495986999999999956e-01,9.475659999999999639e-02
