# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.037620000000000035e-02,1.714229999999999920e-02
2.000000000000000000e+02,2.049710000000000074e-02,1.998099999999999876e-02
5.000000000000000000e+02,5.185239999999999988e-02,3.072789999999999896e-02
1.000000000000000000e+03,1.024967999999999990e-01,4.303749999999999937e-02
2.000000000000000000e+03,1.939185999999999965e-01,5.818210000000000048e-02
5.000000000000000000e+03,4.382371999999999934e-01,8.681229999999999503e-02
1.000000000000000000e+04,7.995786999999999756e-01,1.176911000000000068e-01
2.000000000000000000e+04,1.414227700000000087e+00,1.496408999999999934e-01
5.000000000000000000e+04,2.992343200000000092e+00,2.253438000000000108e-01
1.000000000000000000e+05,5.101471300000000042e+00,2.831414999999999904e-01
1.000000000000000000e+06,1.130160869999999917e+01,1.928632000000000124e-01
