# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.102580000000000053e-02,1.571200000000000027e-02
2.000000000000000000e+02,2.132339999999999930e-02,1.837710000000000038e-02
5.000000000000000000e+02,5.322799999999999754e-02,2.821049999999999947e-02
1.000000000000000000e+03,1.047450000000000048e-01,3.918479999999999880e-02
2.000000000000000000e+03,1.982229000000000074e-01,5.226959999999999940e-02
5.000000000000000000e+03,4.096906000000000159e-01,6.705780000000000074e-02
1.000000000000000000e+04,6.578804999999999792e-01,8.001439999999999941e-02
2.000000000000000000e+04,9.823060000000000125e-01,8.801720000000000377e-02
5.000000000000000000e+04,1.425095999999999918e+00,7.857939999999999370e-02
1.000000000000000000e+05,1.703945999999999961e+00,7.223569999999999991e-02
1.000000000000000000e+06,2.186121899999999840e+00,5.032949999999999924e-02
