# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.016000000000000030e-04,1.792399999999999983e-03
2.000000000000000000e+02,2.316999999999999941e-04,2.701600000000000182e-03
5.000000000000000000e+02,6.537999999999999541e-04,4.530099999999999578e-03
1.000000000000000000e+03,1.269399999999999955e-03,6.378799999999999575e-03
2.000000000000000000e+03,2.523000000000000069e-03,8.941400000000000389e-03
5.000000000000000000e+03,6.178999999999999597e-03,1.386940000000000048e-02
1.000000000000000000e+04,1.268479999999999955e-02,1.991379999999999886e-02
2.000000000000000000e+04,2.494439999999999852e-02,2.804999999999999855e-02
5.000000000000000000e+04,6.218959999999999766e-02,3.802969999999999962e-02
1.000000000000000000e+05,1.233477999999999936e-01,5.638370000000000187e-02
