# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.654500000000000175e-03,1.299679999999999933e-02
2.000000000000000000e+02,5.469400000000000130e-03,1.854190000000000005e-02
5.000000000000000000e+02,1.245190000000000012e-02,2.785210000000000116e-02
1.000000000000000000e+03,2.538479999999999903e-02,4.059120000000000089e-02
2.000000000000000000e+03,5.201990000000000086e-02,5.710180000000000117e-02
5.000000000000000000e+03,1.249939999999999940e-01,7.658260000000000067e-02
1.000000000000000000e+04,2.557137999999999911e-01,1.097777999999999948e-01
2.000000000000000000e+04,5.413135000000000030e-01,1.633162999999999976e-01
5.000000000000000000e+04,1.358042799999999994e+00,2.445882000000000056e-01
1.000000000000000000e+05,2.816719700000000159e+00,3.656881000000000159e-01
1.000000000000000000e+06,1.009118460000000006e+01,2.725883000000000056e-01
