# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.468999999999999841e-04,2.299300000000000215e-03
2.000000000000000000e+02,4.873000000000000270e-04,3.269900000000000063e-03
5.000000000000000000e+02,1.208599999999999995e-03,5.156700000000000172e-03
1.000000000000000000e+03,2.473400000000000164e-03,7.368999999999999682e-03
2.000000000000000000e+03,4.886200000000000265e-03,1.034419999999999958e-02
5.000000000000000000e+03,1.205739999999999937e-02,1.621919999999999959e-02
1.000000000000000000e+04,2.386999999999999886e-02,2.249869999999999995e-02
2.000000000000000000e+04,4.791759999999999770e-02,2.748930000000000123e-02
5.000000000000000000e+04,1.135345999999999994e-01,4.263580000000000148e-02
1.000000000000000000e+05,2.134632999999999947e-01,5.727689999999999865e-02
