# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.907790000000000027e-02,4.303379999999999705e-02
2.000000000000000000e+02,5.850149999999999795e-02,5.265670000000000073e-02
5.000000000000000000e+02,1.383234000000000130e-01,7.918279999999999763e-02
1.000000000000000000e+03,2.671587000000000267e-01,1.055188999999999988e-01
2.000000000000000000e+03,4.976311999999999958e-01,1.361022000000000065e-01
5.000000000000000000e+03,1.065207999999999933e+00,1.902661999999999964e-01
1.000000000000000000e+04,1.722986399999999918e+00,2.324180999999999886e-01
2.000000000000000000e+04,2.685247299999999893e+00,2.888240999999999725e-01
5.000000000000000000e+04,4.600732200000000383e+00,3.293075999999999781e-01
1.000000000000000000e+05,6.202017099999999949e+00,3.137561999999999851e-01
1.000000000000000000e+06,9.310469599999999346e+00,1.916098999999999997e-01
