# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.053999999999999878e-04,3.662499999999999957e-03
2.000000000000000000e+02,7.942999999999999540e-04,5.160800000000000110e-03
5.000000000000000000e+02,2.201600000000000171e-03,8.539800000000000169e-03
1.000000000000000000e+03,4.297699999999999784e-03,1.197409999999999967e-02
2.000000000000000000e+03,8.424100000000000338e-03,1.679469999999999921e-02
5.000000000000000000e+03,2.014399999999999871e-02,2.598970000000000100e-02
1.000000000000000000e+04,4.065389999999999976e-02,3.600409999999999722e-02
2.000000000000000000e+04,8.203760000000000219e-02,4.578270000000000256e-02
5.000000000000000000e+04,1.925217999999999929e-01,7.042990000000000361e-02
1.000000000000000000e+05,3.622858999999999940e-01,8.855699999999999683e-02
