# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.645230000000000581e-02,5.008429999999999827e-02
2.000000000000000000e+02,1.430150000000000032e-01,7.272399999999999698e-02
5.000000000000000000e+02,3.533197000000000143e-01,1.206580000000000014e-01
1.000000000000000000e+03,6.474277999999999977e-01,1.639460000000000084e-01
2.000000000000000000e+03,1.224772299999999925e+00,1.892705000000000082e-01
5.000000000000000000e+03,2.700311600000000034e+00,2.956081999999999876e-01
1.000000000000000000e+04,4.604932500000000317e+00,3.451982000000000106e-01
2.000000000000000000e+04,7.140089800000000153e+00,3.926758000000000193e-01
5.000000000000000000e+04,1.073202850000000019e+01,3.906022000000000105e-01
1.000000000000000000e+05,1.277360490000000048e+01,2.925149000000000221e-01
1.000000000000000000e+06,1.669246700000000061e+01,2.314692999999999889e-01
