# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.262499999999999950e-03,5.551699999999999691e-03
2.000000000000000000e+02,2.359500000000000052e-03,7.630500000000000130e-03
5.000000000000000000e+02,6.129899999999999759e-03,1.227299999999999919e-02
1.000000000000000000e+03,1.204979999999999940e-02,1.721819999999999948e-02
2.000000000000000000e+03,2.371360000000000134e-02,2.391189999999999982e-02
5.000000000000000000e+03,6.000420000000000059e-02,3.786679999999999907e-02
1.000000000000000000e+04,1.217601999999999990e-01,4.953980000000000189e-02
2.000000000000000000e+04,2.335435999999999901e-01,6.626880000000000270e-02
5.000000000000000000e+04,5.332333000000000212e-01,9.478789999999999438e-02
1.000000000000000000e+05,9.463392000000000470e-01,1.178817999999999949e-01
