# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.040000000000000167e-04,3.497000000000000108e-03
2.000000000000000000e+02,6.972000000000000332e-04,5.269900000000000105e-03
5.000000000000000000e+02,1.791499999999999907e-03,8.487299999999999706e-03
1.000000000000000000e+03,3.818199999999999893e-03,1.235589999999999952e-02
2.000000000000000000e+03,7.056699999999999952e-03,1.702309999999999934e-02
5.000000000000000000e+03,1.810180000000000122e-02,2.740520000000000109e-02
1.000000000000000000e+04,3.648330000000000323e-02,3.863840000000000330e-02
2.000000000000000000e+04,7.144259999999999500e-02,5.365079999999999849e-02
5.000000000000000000e+04,1.786794999999999911e-01,7.360239999999999838e-02
1.000000000000000000e+05,3.537502000000000146e-01,1.064877999999999936e-01
