# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.325850000000000140e-02,2.630209999999999840e-02
2.000000000000000000e+02,4.657700000000000035e-02,3.675640000000000157e-02
5.000000000000000000e+02,1.118716000000000016e-01,5.084530000000000299e-02
1.000000000000000000e+03,2.199492999999999865e-01,6.661559999999999704e-02
2.000000000000000000e+03,4.108862999999999821e-01,9.329590000000000105e-02
5.000000000000000000e+03,8.550664999999999516e-01,1.230384999999999951e-01
1.000000000000000000e+04,1.513693600000000083e+00,1.649751000000000134e-01
2.000000000000000000e+04,2.483153199999999838e+00,1.704017999999999922e-01
5.000000000000000000e+04,3.902850100000000211e+00,1.700706999999999913e-01
1.000000000000000000e+05,4.727420600000000306e+00,1.407344000000000095e-01
1.000000000000000000e+06,5.813587599999999966e+00,7.756480000000000319e-02
