# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.021399999999999669e-03,1.007809999999999956e-02
2.000000000000000000e+02,1.185720000000000003e-02,1.396020000000000073e-02
5.000000000000000000e+02,2.963199999999999862e-02,1.824599999999999833e-02
1.000000000000000000e+03,6.136250000000000038e-02,2.719009999999999830e-02
2.000000000000000000e+03,1.180342000000000058e-01,3.575939999999999674e-02
5.000000000000000000e+03,2.890498000000000234e-01,5.387600000000000028e-02
1.000000000000000000e+04,5.687003000000000474e-01,8.235339999999999328e-02
2.000000000000000000e+04,1.094530599999999909e+00,1.058028000000000024e-01
5.000000000000000000e+04,2.336488099999999957e+00,1.378386000000000056e-01
1.000000000000000000e+05,3.612710499999999936e+00,1.320950999999999931e-01
1.000000000000000000e+06,6.391262300000000174e+00,9.330910000000000593e-02
