# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.816019999999999829e-02,2.367390000000000119e-02
2.000000000000000000e+02,7.283520000000000272e-02,3.282140000000000057e-02
5.000000000000000000e+02,1.637471000000000065e-01,4.481620000000000048e-02
1.000000000000000000e+03,2.660173000000000121e-01,5.464959999999999957e-02
2.000000000000000000e+03,3.814885000000000081e-01,5.714930000000000010e-02
5.000000000000000000e+03,5.957133000000000012e-01,5.120000000000000245e-02
1.000000000000000000e+04,7.259740000000000082e-01,5.448490000000000277e-02
2.000000000000000000e+04,8.691100999999999965e-01,6.155100000000000154e-02
5.000000000000000000e+04,1.106147400000000003e+00,6.043950000000000017e-02
1.000000000000000000e+05,1.252436000000000105e+00,5.079689999999999900e-02
1.000000000000000000e+06,1.687271799999999988e+00,6.380790000000000073e-02
