# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.932441999999999882e-01,9.186990000000000434e-02
2.000000000000000000e+02,7.272243000000000457e-01,1.142944999999999933e-01
5.000000000000000000e+02,1.421450000000000102e+00,1.400758000000000003e-01
1.000000000000000000e+03,2.241837499999999928e+00,1.714765000000000039e-01
2.000000000000000000e+03,3.103528199999999959e+00,1.862790000000000001e-01
5.000000000000000000e+03,4.325811599999999757e+00,1.951575999999999866e-01
1.000000000000000000e+04,5.151519200000000076e+00,1.605091999999999908e-01
2.000000000000000000e+04,5.796914899999999982e+00,1.475943000000000116e-01
5.000000000000000000e+04,6.418713499999999961e+00,1.288729999999999876e-01
1.000000000000000000e+05,6.771971999999999881e+00,1.145478000000000052e-01
1.000000000000000000e+06,7.432281299999999646e+00,8.325789999999999580e-02
