# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.572889999999999899e-02,2.510269999999999863e-02
2.000000000000000000e+02,4.816150000000000292e-02,3.355570000000000080e-02
5.000000000000000000e+02,1.184141999999999972e-01,5.260890000000000011e-02
1.000000000000000000e+03,2.188856999999999886e-01,6.976809999999999956e-02
2.000000000000000000e+03,3.948236999999999997e-01,7.952579999999999372e-02
5.000000000000000000e+03,7.083315000000000028e-01,9.372919999999999863e-02
1.000000000000000000e+04,9.702142000000000266e-01,9.221730000000000205e-02
2.000000000000000000e+04,1.192595700000000036e+00,8.298560000000000658e-02
5.000000000000000000e+04,1.378425599999999918e+00,5.531330000000000274e-02
1.000000000000000000e+05,1.448387700000000056e+00,4.545210000000000222e-02
1.000000000000000000e+06,1.559358500000000092e+00,4.100489999999999691e-02
