# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.155000000000000252e-04,3.841499999999999863e-03
2.000000000000000000e+02,6.216000000000000388e-04,5.415399999999999901e-03
5.000000000000000000e+02,1.615200000000000012e-03,8.673000000000000154e-03
1.000000000000000000e+03,3.366899999999999928e-03,1.249300000000000063e-02
2.000000000000000000e+03,6.336600000000000392e-03,1.725459999999999841e-02
5.000000000000000000e+03,1.623629999999999865e-02,2.744579999999999936e-02
1.000000000000000000e+04,3.284929999999999795e-02,3.913640000000000174e-02
2.000000000000000000e+04,6.283560000000000534e-02,5.413749999999999812e-02
5.000000000000000000e+04,1.612280000000000102e-01,8.579000000000000514e-02
1.000000000000000000e+05,3.105002000000000040e-01,1.079091999999999968e-01
