# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.999000000000000072e-04,2.640400000000000212e-03
2.000000000000000000e+02,3.086000000000000201e-04,3.275699999999999879e-03
5.000000000000000000e+02,9.259000000000000086e-04,5.731400000000000210e-03
1.000000000000000000e+03,1.690499999999999945e-03,7.785700000000000433e-03
2.000000000000000000e+03,3.461800000000000120e-03,1.114419999999999994e-02
5.000000000000000000e+03,8.631599999999999689e-03,1.735110000000000124e-02
1.000000000000000000e+04,1.849069999999999880e-02,2.555939999999999948e-02
2.000000000000000000e+04,3.644839999999999886e-02,3.583789999999999892e-02
5.000000000000000000e+04,8.874300000000000244e-02,5.507650000000000046e-02
1.000000000000000000e+05,1.774930000000000119e-01,6.899980000000000002e-02
