# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.107000000000000170e-04,4.217000000000000262e-03
2.000000000000000000e+02,8.746000000000000085e-04,7.087000000000000417e-03
5.000000000000000000e+02,1.898900000000000024e-03,1.034329999999999972e-02
1.000000000000000000e+03,3.728700000000000157e-03,1.457980000000000040e-02
2.000000000000000000e+03,7.716299999999999722e-03,2.085180000000000020e-02
5.000000000000000000e+03,1.891970000000000110e-02,3.277800000000000158e-02
1.000000000000000000e+04,3.493349999999999927e-02,4.432309999999999722e-02
2.000000000000000000e+04,7.099479999999999680e-02,5.447149999999999909e-02
5.000000000000000000e+04,1.669107999999999981e-01,8.515230000000000021e-02
1.000000000000000000e+05,3.088428999999999758e-01,1.046667000000000014e-01
