# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.000000000000000240e-05,1.247899999999999921e-03
2.000000000000000000e+02,9.050000000000000427e-05,1.678900000000000097e-03
5.000000000000000000e+02,3.121999999999999992e-04,3.106499999999999886e-03
1.000000000000000000e+03,6.524999999999999767e-04,4.509700000000000167e-03
2.000000000000000000e+03,1.286299999999999987e-03,6.360600000000000108e-03
5.000000000000000000e+03,3.247100000000000160e-03,1.006800000000000056e-02
1.000000000000000000e+04,7.003099999999999950e-03,1.263000000000000060e-02
2.000000000000000000e+04,1.306009999999999983e-02,1.797289999999999999e-02
5.000000000000000000e+04,3.095030000000000003e-02,2.584260000000000029e-02
1.000000000000000000e+05,6.223139999999999922e-02,3.740820000000000256e-02
