# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.291449999999999931e-02,4.533759999999999873e-02
2.000000000000000000e+02,6.722789999999999322e-02,5.619099999999999789e-02
5.000000000000000000e+02,1.643137000000000070e-01,8.449500000000000066e-02
1.000000000000000000e+03,3.294286000000000159e-01,1.207519999999999982e-01
2.000000000000000000e+03,6.693459999999999965e-01,1.750227000000000033e-01
5.000000000000000000e+03,1.626151200000000019e+00,2.735057000000000182e-01
1.000000000000000000e+04,3.389628099999999922e+00,3.878905999999999743e-01
2.000000000000000000e+04,6.318087799999999810e+00,4.695314999999999905e-01
5.000000000000000000e+04,1.155766840000000073e+01,4.447620999999999936e-01
1.000000000000000000e+05,1.436125359999999951e+01,3.674066000000000276e-01
1.000000000000000000e+06,1.777855549999999951e+01,2.344467000000000079e-01
