# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.302050000000000082e-02,2.570460000000000106e-02
2.000000000000000000e+02,2.749539999999999970e-02,3.727889999999999676e-02
5.000000000000000000e+02,6.531140000000000556e-02,5.687790000000000207e-02
1.000000000000000000e+03,1.328803000000000067e-01,8.156349999999999711e-02
2.000000000000000000e+03,2.662141000000000091e-01,1.073027000000000009e-01
5.000000000000000000e+03,6.615322999999999620e-01,1.586628999999999956e-01
1.000000000000000000e+04,1.292567000000000021e+00,2.202428999999999915e-01
2.000000000000000000e+04,2.549106800000000117e+00,3.027485999999999788e-01
5.000000000000000000e+04,5.260691800000000029e+00,3.534876000000000129e-01
1.000000000000000000e+05,7.203750499999999946e+00,2.901205000000000034e-01
1.000000000000000000e+06,1.084735009999999988e+01,1.896917999999999938e-01
