# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.322839999999999953e-02,1.955120000000000122e-02
2.000000000000000000e+02,2.668039999999999995e-02,2.776290000000000008e-02
5.000000000000000000e+02,6.631320000000000270e-02,3.878290000000000209e-02
1.000000000000000000e+03,1.283370000000000066e-01,4.957609999999999795e-02
2.000000000000000000e+03,2.466663000000000050e-01,6.778939999999999966e-02
5.000000000000000000e+03,5.270519000000000176e-01,8.323859999999999593e-02
1.000000000000000000e+04,8.102458999999999634e-01,1.003616999999999981e-01
2.000000000000000000e+04,1.144177299999999953e+00,9.763879999999999781e-02
5.000000000000000000e+04,1.592479900000000059e+00,8.458380000000000065e-02
1.000000000000000000e+05,1.892436000000000007e+00,9.564209999999999379e-02
1.000000000000000000e+06,2.598512599999999839e+00,7.544879999999999642e-02
