# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.997286999999999924e-01,1.005314000000000069e-01
2.000000000000000000e+02,7.349240999999999691e-01,1.349558999999999898e-01
5.000000000000000000e+02,1.513981699999999986e+00,1.740054000000000045e-01
1.000000000000000000e+03,2.255201500000000081e+00,1.618784000000000056e-01
2.000000000000000000e+03,2.931253200000000003e+00,1.697256000000000042e-01
5.000000000000000000e+03,3.650473799999999880e+00,1.381319000000000019e-01
1.000000000000000000e+04,4.064269099999999746e+00,1.174160000000000065e-01
2.000000000000000000e+04,4.387934200000000118e+00,8.966019999999999546e-02
5.000000000000000000e+04,4.770876799999999918e+00,1.046031000000000044e-01
1.000000000000000000e+05,5.048597000000000001e+00,9.338879999999999404e-02
1.000000000000000000e+06,6.225087499999999885e+00,1.573848999999999942e-01
