# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.336800000000000051e-03,1.265819999999999966e-02
2.000000000000000000e+02,1.110000000000000049e-02,1.574369999999999936e-02
5.000000000000000000e+02,2.779749999999999929e-02,2.531289999999999929e-02
1.000000000000000000e+03,5.619360000000000327e-02,3.411349999999999799e-02
2.000000000000000000e+03,1.055709999999999982e-01,4.532300000000000217e-02
5.000000000000000000e+03,2.155872000000000066e-01,6.326410000000000367e-02
1.000000000000000000e+04,3.840238999999999736e-01,7.288039999999999796e-02
2.000000000000000000e+04,5.694905000000000106e-01,7.738430000000000308e-02
5.000000000000000000e+04,8.702370000000000383e-01,8.273790000000000311e-02
1.000000000000000000e+05,1.087038299999999902e+00,9.047669999999999324e-02
1.000000000000000000e+06,1.573341300000000054e+00,4.773220000000000240e-02
