# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.384500000000000480e-03,1.214400000000000028e-02
2.000000000000000000e+02,1.990880000000000080e-02,1.755980000000000041e-02
5.000000000000000000e+02,5.217390000000000222e-02,2.781580000000000163e-02
1.000000000000000000e+03,9.478649999999999576e-02,3.729819999999999663e-02
2.000000000000000000e+03,2.021155000000000035e-01,5.427699999999999886e-02
5.000000000000000000e+03,4.760629000000000111e-01,8.704860000000000375e-02
1.000000000000000000e+04,9.150643000000000526e-01,1.178638000000000047e-01
2.000000000000000000e+04,1.537460300000000002e+00,1.362396999999999914e-01
5.000000000000000000e+04,2.640837799999999902e+00,1.288936999999999999e-01
1.000000000000000000e+05,3.417247600000000052e+00,1.176640000000000047e-01
1.000000000000000000e+06,4.560468499999999814e+00,6.395170000000000021e-02
