# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.500000000000000120e-05,6.918999999999999586e-04
2.000000000000000000e+02,4.989999999999999997e-05,9.778000000000000233e-04
5.000000000000000000e+02,1.746999999999999909e-04,1.823299999999999921e-03
1.000000000000000000e+03,2.937999999999999856e-04,2.356800000000000041e-03
2.000000000000000000e+03,4.666000000000000117e-04,3.006099999999999831e-03
5.000000000000000000e+03,1.294199999999999908e-03,4.987100000000000387e-03
1.000000000000000000e+04,2.705500000000000006e-03,7.201100000000000209e-03
2.000000000000000000e+04,5.249600000000000100e-03,1.011040000000000029e-02
5.000000000000000000e+04,1.337370000000000052e-02,1.430000000000000021e-02
1.000000000000000000e+05,2.467750000000000152e-02,1.852559999999999971e-02
