# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.888000000000000084e-04,3.232599999999999970e-03
2.000000000000000000e+02,3.998000000000000143e-04,4.695200000000000068e-03
5.000000000000000000e+02,1.099600000000000057e-03,7.736599999999999727e-03
1.000000000000000000e+03,2.176899999999999842e-03,1.097599999999999965e-02
2.000000000000000000e+03,4.570399999999999636e-03,1.577850000000000086e-02
5.000000000000000000e+03,1.121229999999999970e-02,2.489359999999999837e-02
1.000000000000000000e+04,2.314650000000000041e-02,3.581299999999999761e-02
2.000000000000000000e+04,4.567109999999999920e-02,5.045510000000000272e-02
5.000000000000000000e+04,1.113675999999999972e-01,7.839859999999999884e-02
1.000000000000000000e+05,2.231405999999999945e-01,9.639119999999999633e-02
