# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.420779999999999543e-02,3.661360000000000309e-02
2.000000000000000000e+02,1.265557999999999961e-01,4.771809999999999941e-02
5.000000000000000000e+02,3.019665999999999739e-01,7.076109999999999345e-02
1.000000000000000000e+03,5.571821999999999608e-01,8.910120000000000540e-02
2.000000000000000000e+03,9.301523000000000430e-01,1.202464000000000033e-01
5.000000000000000000e+03,1.592038499999999912e+00,1.143407000000000034e-01
1.000000000000000000e+04,2.037946199999999930e+00,1.126743000000000050e-01
2.000000000000000000e+04,2.492517700000000058e+00,9.884260000000000268e-02
5.000000000000000000e+04,3.072604699999999855e+00,1.101638000000000062e-01
1.000000000000000000e+05,3.585548499999999805e+00,8.810479999999999701e-02
1.000000000000000000e+06,4.081800600000000223e+00,3.561000000000000276e-02
