# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.490999999999999746e-04,2.771800000000000045e-03
2.000000000000000000e+02,6.296000000000000164e-04,3.766799999999999836e-03
5.000000000000000000e+02,1.662700000000000029e-03,5.999700000000000172e-03
1.000000000000000000e+03,3.409300000000000091e-03,8.647200000000000719e-03
2.000000000000000000e+03,6.968700000000000415e-03,1.236519999999999980e-02
5.000000000000000000e+03,1.622060000000000168e-02,1.886020000000000058e-02
1.000000000000000000e+04,3.305290000000000311e-02,2.683879999999999946e-02
2.000000000000000000e+04,6.585180000000000200e-02,3.802520000000000205e-02
5.000000000000000000e+04,1.603644999999999932e-01,4.911669999999999925e-02
1.000000000000000000e+05,2.965372000000000008e-01,6.608029999999999460e-02
