# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.964000000000000034e-04,4.003200000000000161e-03
2.000000000000000000e+02,4.091000000000000235e-04,5.770599999999999861e-03
5.000000000000000000e+02,8.999000000000000271e-04,8.533300000000000607e-03
1.000000000000000000e+03,1.873499999999999948e-03,1.250850000000000052e-02
2.000000000000000000e+03,4.107000000000000407e-03,1.827209999999999945e-02
5.000000000000000000e+03,9.784899999999999154e-03,2.856399999999999911e-02
1.000000000000000000e+04,1.968429999999999833e-02,4.020630000000000037e-02
2.000000000000000000e+04,3.958140000000000269e-02,5.670200000000000240e-02
5.000000000000000000e+04,9.669540000000000080e-02,8.953300000000000147e-02
1.000000000000000000e+05,1.899463999999999875e-01,1.242868000000000028e-01
