# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.915350000000000039e-02,2.731760000000000091e-02
2.000000000000000000e+02,3.943440000000000140e-02,3.328869999999999746e-02
5.000000000000000000e+02,9.755900000000000682e-02,5.095390000000000336e-02
1.000000000000000000e+03,1.870401999999999898e-01,6.949869999999999659e-02
2.000000000000000000e+03,3.440540000000000265e-01,8.879900000000000293e-02
5.000000000000000000e+03,7.280893000000000503e-01,1.156651000000000068e-01
1.000000000000000000e+04,1.112377200000000066e+00,1.283182999999999963e-01
2.000000000000000000e+04,1.648468100000000103e+00,1.439684999999999993e-01
5.000000000000000000e+04,2.389153400000000094e+00,1.495887999999999940e-01
1.000000000000000000e+05,2.907257400000000214e+00,1.320690999999999948e-01
1.000000000000000000e+06,3.980312099999999909e+00,9.301180000000000558e-02
