# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.767600000000000031e-03,9.460899999999999518e-03
2.000000000000000000e+02,3.489299999999999867e-03,1.338130000000000049e-02
5.000000000000000000e+02,9.046699999999999534e-03,2.190119999999999914e-02
1.000000000000000000e+03,1.819029999999999953e-02,3.022089999999999846e-02
2.000000000000000000e+03,3.611559999999999770e-02,4.260379999999999723e-02
5.000000000000000000e+03,9.324350000000000693e-02,5.987039999999999723e-02
1.000000000000000000e+04,1.792680000000000107e-01,8.218040000000000067e-02
2.000000000000000000e+04,3.720140000000000113e-01,1.161810000000000065e-01
5.000000000000000000e+04,9.207718000000000291e-01,1.886150000000000049e-01
1.000000000000000000e+05,1.907310099999999897e+00,2.692551999999999723e-01
1.000000000000000000e+06,7.951766199999999785e+00,2.172353999999999952e-01
