# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.859999999999999787e-05,1.930199999999999971e-03
2.000000000000000000e+02,1.933000000000000094e-04,2.700000000000000143e-03
5.000000000000000000e+02,4.585999999999999799e-04,4.178699999999999602e-03
1.000000000000000000e+03,1.046199999999999951e-03,6.232800000000000146e-03
2.000000000000000000e+03,2.183299999999999998e-03,9.024300000000000724e-03
5.000000000000000000e+03,5.029900000000000343e-03,1.380739999999999919e-02
1.000000000000000000e+04,9.942400000000000543e-03,1.936840000000000089e-02
2.000000000000000000e+04,1.953979999999999953e-02,2.718999999999999889e-02
5.000000000000000000e+04,4.704330000000000317e-02,3.635909999999999836e-02
1.000000000000000000e+05,9.306319999999999870e-02,4.879680000000000129e-02
