# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.669300000000000360e-03,2.010899999999999840e-02
2.000000000000000000e+02,9.995699999999999724e-03,2.955599999999999894e-02
5.000000000000000000e+02,2.446190000000000170e-02,4.556369999999999865e-02
1.000000000000000000e+03,4.836170000000000052e-02,6.472329999999999750e-02
2.000000000000000000e+03,9.958549999999999347e-02,7.846430000000000071e-02
5.000000000000000000e+03,2.367673000000000139e-01,1.182364000000000054e-01
1.000000000000000000e+04,4.634767000000000192e-01,1.691513000000000044e-01
2.000000000000000000e+04,8.871780000000000221e-01,2.159703000000000039e-01
5.000000000000000000e+04,1.895815100000000086e+00,3.057615000000000194e-01
1.000000000000000000e+05,3.284294200000000163e+00,4.095144000000000006e-01
1.000000000000000000e+06,1.937516709999999875e+01,7.516907999999999923e-01
