# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.988999999999999574e-04,5.882700000000000255e-03
2.000000000000000000e+02,1.697099999999999997e-03,8.457199999999999787e-03
5.000000000000000000e+02,4.041900000000000180e-03,1.314339999999999953e-02
1.000000000000000000e+03,8.049300000000000552e-03,1.829319999999999904e-02
2.000000000000000000e+03,1.596469999999999834e-02,2.606839999999999852e-02
5.000000000000000000e+03,3.951670000000000182e-02,4.092799999999999910e-02
1.000000000000000000e+04,7.876130000000000631e-02,5.806599999999999956e-02
2.000000000000000000e+04,1.514466999999999897e-01,6.993230000000000279e-02
5.000000000000000000e+04,3.563938999999999857e-01,1.054010999999999976e-01
1.000000000000000000e+05,6.518631000000000286e-01,1.331710999999999867e-01
