# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.268000000000000201e-04,5.360799999999999767e-03
2.000000000000000000e+02,9.282000000000000103e-04,7.875800000000000509e-03
5.000000000000000000e+02,2.134200000000000159e-03,1.194989999999999941e-02
1.000000000000000000e+03,4.426499999999999879e-03,1.730910000000000087e-02
2.000000000000000000e+03,8.211700000000000596e-03,2.350079999999999877e-02
5.000000000000000000e+03,2.071220000000000006e-02,3.753109999999999780e-02
1.000000000000000000e+04,4.151919999999999916e-02,5.264200000000000129e-02
2.000000000000000000e+04,8.322140000000000093e-02,7.478010000000000213e-02
5.000000000000000000e+04,2.025145999999999891e-01,1.154648000000000063e-01
1.000000000000000000e+05,4.011132000000000031e-01,1.449371999999999883e-01
