# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.729636999999999980e-01,5.949720000000000009e-02
2.000000000000000000e+02,3.344193999999999778e-01,8.057110000000000660e-02
5.000000000000000000e+02,6.897514999999999619e-01,1.035071000000000047e-01
1.000000000000000000e+03,1.105663599999999969e+00,1.207965000000000011e-01
2.000000000000000000e+03,1.692744400000000038e+00,1.358717999999999870e-01
5.000000000000000000e+03,2.662665000000000060e+00,1.571716999999999975e-01
1.000000000000000000e+04,3.390914099999999820e+00,1.367188000000000014e-01
2.000000000000000000e+04,3.980014999999999858e+00,1.223981999999999987e-01
5.000000000000000000e+04,4.606549499999999853e+00,9.888550000000000118e-02
1.000000000000000000e+05,4.922307400000000221e+00,9.133760000000000490e-02
1.000000000000000000e+06,5.992657699999999643e+00,9.292839999999999434e-02
