# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.492999999999999794e-04,3.104599999999999894e-03
2.000000000000000000e+02,6.846000000000000522e-04,4.391599999999999844e-03
5.000000000000000000e+02,1.573200000000000076e-03,6.608499999999999791e-03
1.000000000000000000e+03,3.319700000000000081e-03,9.610499999999999252e-03
2.000000000000000000e+03,6.737199999999999613e-03,1.377950000000000008e-02
5.000000000000000000e+03,1.671289999999999928e-02,2.148510000000000003e-02
1.000000000000000000e+04,3.371090000000000197e-02,3.055690000000000142e-02
2.000000000000000000e+04,6.557480000000000253e-02,3.733820000000000194e-02
5.000000000000000000e+04,1.635774999999999868e-01,5.898489999999999983e-02
1.000000000000000000e+05,3.097204000000000068e-01,7.821839999999999349e-02
