# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.117980000000000251e-02,3.581249999999999711e-02
2.000000000000000000e+02,8.239689999999999515e-02,4.894430000000000308e-02
5.000000000000000000e+02,1.954134999999999900e-01,7.208230000000000193e-02
1.000000000000000000e+03,3.635216000000000003e-01,9.194779999999999620e-02
2.000000000000000000e+03,6.958642000000000438e-01,1.187832999999999944e-01
5.000000000000000000e+03,1.194838300000000020e+00,1.345530000000000059e-01
1.000000000000000000e+04,1.629627600000000065e+00,1.329259999999999886e-01
2.000000000000000000e+04,2.071160200000000007e+00,1.343474000000000057e-01
5.000000000000000000e+04,2.580921599999999927e+00,1.250669000000000086e-01
1.000000000000000000e+05,2.966849700000000034e+00,1.324588999999999905e-01
1.000000000000000000e+06,4.245387400000000255e+00,1.117327000000000042e-01
