# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.259529999999999761e-02,4.019079999999999875e-02
2.000000000000000000e+02,1.064593000000000067e-01,5.737020000000000314e-02
5.000000000000000000e+02,2.426675000000000082e-01,8.027090000000000614e-02
1.000000000000000000e+03,4.157823999999999964e-01,1.088642999999999972e-01
2.000000000000000000e+03,7.355755000000000488e-01,1.286942000000000086e-01
5.000000000000000000e+03,1.409955199999999964e+00,1.796980999999999995e-01
1.000000000000000000e+04,2.063177000000000039e+00,1.849136999999999864e-01
2.000000000000000000e+04,2.771418600000000065e+00,1.796963000000000032e-01
5.000000000000000000e+04,3.614891000000000076e+00,1.553740000000000121e-01
1.000000000000000000e+05,4.165138599999999691e+00,1.371716000000000046e-01
1.000000000000000000e+06,5.344852300000000334e+00,1.185905000000000015e-01
