# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.637999999999999979e-04,5.070200000000000401e-03
2.000000000000000000e+02,8.773999999999999681e-04,6.991999999999999951e-03
5.000000000000000000e+02,2.341600000000000105e-03,1.139070000000000013e-02
1.000000000000000000e+03,4.554599999999999795e-03,1.593040000000000081e-02
2.000000000000000000e+03,9.271299999999999680e-03,2.280870000000000120e-02
5.000000000000000000e+03,2.319780000000000106e-02,3.587919999999999998e-02
1.000000000000000000e+04,4.706620000000000248e-02,5.121010000000000145e-02
2.000000000000000000e+04,9.003600000000000492e-02,7.074350000000000083e-02
5.000000000000000000e+04,2.229578999999999867e-01,9.405739999999999934e-02
1.000000000000000000e+05,4.363146999999999998e-01,1.303864000000000134e-01
