# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.485099999999999698e-03,1.052660000000000054e-02
2.000000000000000000e+02,1.094059999999999998e-02,1.475970000000000060e-02
5.000000000000000000e+02,2.738350000000000159e-02,2.330520000000000161e-02
1.000000000000000000e+03,5.276120000000000115e-02,3.272660000000000152e-02
2.000000000000000000e+03,1.039053000000000060e-01,4.036220000000000085e-02
5.000000000000000000e+03,2.403571999999999931e-01,5.846889999999999726e-02
1.000000000000000000e+04,4.230454000000000159e-01,6.932240000000000624e-02
2.000000000000000000e+04,7.073800000000000088e-01,8.335919999999999441e-02
5.000000000000000000e+04,1.194468000000000085e+00,9.124559999999999615e-02
1.000000000000000000e+05,1.531058899999999889e+00,8.326870000000000105e-02
1.000000000000000000e+06,2.397847399999999851e+00,8.351179999999999715e-02
