# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.205770000000000147e-02,2.921069999999999917e-02
2.000000000000000000e+02,6.419790000000000219e-02,4.045529999999999959e-02
5.000000000000000000e+02,1.720395999999999870e-01,6.447379999999999778e-02
1.000000000000000000e+03,3.257004000000000010e-01,8.547369999999999968e-02
2.000000000000000000e+03,6.870279999999999720e-01,1.320883999999999947e-01
5.000000000000000000e+03,1.567981300000000022e+00,1.734941000000000122e-01
1.000000000000000000e+04,2.613399499999999875e+00,1.781629000000000129e-01
2.000000000000000000e+04,3.650322200000000183e+00,1.603025999999999895e-01
5.000000000000000000e+04,4.663986999999999661e+00,1.685989999999999989e-01
1.000000000000000000e+05,5.121333100000000194e+00,1.085985000000000006e-01
1.000000000000000000e+06,6.055876600000000387e+00,8.830349999999999311e-02
