# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.808999999999999798e-04,3.948000000000000120e-03
2.000000000000000000e+02,1.006699999999999913e-03,5.678100000000000161e-03
5.000000000000000000e+02,2.502799999999999903e-03,8.782399999999999235e-03
1.000000000000000000e+03,5.119499999999999919e-03,1.290000000000000001e-02
2.000000000000000000e+03,9.950999999999999776e-03,1.777489999999999973e-02
5.000000000000000000e+03,2.422090000000000007e-02,2.774489999999999942e-02
1.000000000000000000e+04,4.741669999999999913e-02,3.328590000000000021e-02
2.000000000000000000e+04,9.572880000000000278e-02,4.623669999999999863e-02
5.000000000000000000e+04,2.166808000000000067e-01,6.707770000000000399e-02
1.000000000000000000e+05,3.975903000000000076e-01,8.925149999999999750e-02
