# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.289979999999999946e-02,3.126299999999999912e-02
2.000000000000000000e+02,2.510799999999999838e-02,4.295059999999999850e-02
5.000000000000000000e+02,6.419279999999999431e-02,6.952239999999999809e-02
1.000000000000000000e+03,1.295663999999999982e-01,9.959859999999999547e-02
2.000000000000000000e+03,2.667010000000000214e-01,1.252833999999999892e-01
5.000000000000000000e+03,6.793002999999999680e-01,2.070176999999999989e-01
1.000000000000000000e+04,1.442882500000000068e+00,2.911992999999999943e-01
2.000000000000000000e+04,3.019653200000000037e+00,4.247992999999999908e-01
5.000000000000000000e+04,6.412392699999999834e+00,4.352768000000000193e-01
1.000000000000000000e+05,8.332407099999999289e+00,3.505731999999999737e-01
1.000000000000000000e+06,1.154399609999999932e+01,2.078558000000000072e-01
