# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.488199999999999894e-03,1.098470000000000002e-02
2.000000000000000000e+02,6.962600000000000212e-03,1.539040000000000026e-02
5.000000000000000000e+02,1.783610000000000056e-02,2.497869999999999951e-02
1.000000000000000000e+03,3.593550000000000216e-02,3.488499999999999934e-02
2.000000000000000000e+03,6.862169999999999381e-02,4.315890000000000004e-02
5.000000000000000000e+03,1.704804000000000042e-01,6.505080000000000584e-02
1.000000000000000000e+04,3.320445000000000202e-01,8.795980000000000465e-02
2.000000000000000000e+04,5.897075000000000511e-01,1.110619000000000051e-01
5.000000000000000000e+04,1.196775700000000109e+00,1.320531000000000066e-01
1.000000000000000000e+05,1.686652500000000110e+00,1.299367999999999912e-01
1.000000000000000000e+06,2.584697100000000081e+00,6.555089999999999528e-02
