# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.833000000000000119e-04,4.910099999999999708e-03
2.000000000000000000e+02,1.507599999999999999e-03,6.889300000000000111e-03
5.000000000000000000e+02,3.777899999999999835e-03,1.085230000000000049e-02
1.000000000000000000e+03,7.313499999999999689e-03,1.510530000000000032e-02
2.000000000000000000e+03,1.456490000000000042e-02,2.118640000000000106e-02
5.000000000000000000e+03,3.652090000000000197e-02,3.392150000000000026e-02
1.000000000000000000e+04,7.316920000000000368e-02,4.740760000000000113e-02
2.000000000000000000e+04,1.491313999999999973e-01,6.034219999999999862e-02
5.000000000000000000e+04,3.642073000000000116e-01,9.232150000000000079e-02
1.000000000000000000e+05,6.922757999999999967e-01,1.231235999999999997e-01
