# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.692999999999999514e-04,5.183100000000000381e-03
2.000000000000000000e+02,1.327000000000000055e-03,7.307000000000000127e-03
5.000000000000000000e+02,3.305600000000000118e-03,1.154550000000000021e-02
1.000000000000000000e+03,6.562199999999999804e-03,1.607410000000000089e-02
2.000000000000000000e+03,1.250399999999999949e-02,2.249779999999999835e-02
5.000000000000000000e+03,3.050090000000000093e-02,3.431370000000000253e-02
1.000000000000000000e+04,6.284649999999999959e-02,4.299920000000000131e-02
2.000000000000000000e+04,1.134542000000000050e-01,5.922700000000000187e-02
5.000000000000000000e+04,2.562274999999999969e-01,7.643869999999999831e-02
1.000000000000000000e+05,4.306065000000000031e-01,9.560380000000000267e-02
