# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.786000000000000044e-04,3.803099999999999797e-03
2.000000000000000000e+02,3.895999999999999832e-04,5.610200000000000083e-03
5.000000000000000000e+02,7.791999999999999664e-04,7.914799999999999613e-03
1.000000000000000000e+03,1.493500000000000036e-03,1.102889999999999947e-02
2.000000000000000000e+03,3.441599999999999954e-03,1.663550000000000098e-02
5.000000000000000000e+03,8.202400000000000316e-03,2.562270000000000172e-02
1.000000000000000000e+04,1.622610000000000025e-02,3.618620000000000170e-02
2.000000000000000000e+04,3.065009999999999957e-02,4.977430000000000049e-02
5.000000000000000000e+04,7.733769999999999534e-02,7.965730000000000033e-02
1.000000000000000000e+05,1.550689000000000095e-01,1.132784000000000013e-01
