# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.100189999999999890e-02,2.796759999999999871e-02
2.000000000000000000e+02,6.247989999999999794e-02,3.393539999999999751e-02
5.000000000000000000e+02,1.543968000000000007e-01,5.369340000000000224e-02
1.000000000000000000e+03,2.872367000000000115e-01,7.155880000000000574e-02
2.000000000000000000e+03,5.102731000000000350e-01,9.182079999999999409e-02
5.000000000000000000e+03,1.064974499999999935e+00,1.237235000000000001e-01
1.000000000000000000e+04,1.646483099999999977e+00,1.289486999999999994e-01
2.000000000000000000e+04,2.291923800000000178e+00,1.324812999999999963e-01
5.000000000000000000e+04,3.062237699999999840e+00,1.133390999999999982e-01
1.000000000000000000e+05,3.565064899999999870e+00,1.056779999999999942e-01
1.000000000000000000e+06,4.568705900000000319e+00,7.199319999999999331e-02
