# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.060000000000000128e-04,5.327100000000000411e-03
2.000000000000000000e+02,1.606800000000000025e-03,7.024200000000000409e-03
5.000000000000000000e+02,4.066000000000000170e-03,1.151319999999999948e-02
1.000000000000000000e+03,7.835299999999999904e-03,1.574609999999999899e-02
2.000000000000000000e+03,1.555059999999999949e-02,2.206500000000000128e-02
5.000000000000000000e+03,3.994969999999999771e-02,3.535100000000000048e-02
1.000000000000000000e+04,7.781280000000000141e-02,4.912470000000000031e-02
2.000000000000000000e+04,1.559380999999999962e-01,6.072049999999999670e-02
5.000000000000000000e+04,3.753393999999999897e-01,9.241649999999999865e-02
1.000000000000000000e+05,7.113281000000000187e-01,1.228666999999999954e-01
