# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.911000000000000101e-04,2.695599999999999819e-03
2.000000000000000000e+02,3.440000000000000132e-04,3.649499999999999966e-03
5.000000000000000000e+02,9.363000000000000446e-04,5.981900000000000064e-03
1.000000000000000000e+03,1.769500000000000023e-03,8.246099999999999264e-03
2.000000000000000000e+03,3.726199999999999825e-03,1.200009999999999966e-02
5.000000000000000000e+03,9.481699999999999157e-03,1.892220000000000013e-02
1.000000000000000000e+04,1.872269999999999837e-02,2.642519999999999938e-02
2.000000000000000000e+04,3.642109999999999792e-02,3.729260000000000214e-02
5.000000000000000000e+04,9.275730000000000086e-02,5.954650000000000221e-02
1.000000000000000000e+05,1.773589000000000138e-01,7.015949999999999964e-02
