# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.049115999999999826e-01,9.930379999999999763e-02
2.000000000000000000e+02,7.158183999999999658e-01,1.298527999999999905e-01
5.000000000000000000e+02,1.428403700000000054e+00,1.547749999999999959e-01
1.000000000000000000e+03,2.115069000000000088e+00,1.648670000000000135e-01
2.000000000000000000e+03,2.691993000000000080e+00,1.505449000000000093e-01
5.000000000000000000e+03,3.295871399999999785e+00,1.145060999999999996e-01
1.000000000000000000e+04,3.578845799999999855e+00,9.016390000000000515e-02
2.000000000000000000e+04,3.800982299999999814e+00,8.236150000000000415e-02
5.000000000000000000e+04,4.012208600000000125e+00,8.735439999999999872e-02
1.000000000000000000e+05,4.253300600000000209e+00,6.123549999999999827e-02
1.000000000000000000e+06,4.664143100000000430e+00,5.805210000000000231e-02
