# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.430199999999999961e-03,9.648199999999999138e-03
2.000000000000000000e+02,2.946799999999999854e-03,1.425709999999999998e-02
5.000000000000000000e+02,7.190700000000000390e-03,2.188220000000000096e-02
1.000000000000000000e+03,1.438150000000000019e-02,3.080480000000000024e-02
2.000000000000000000e+03,2.887599999999999889e-02,4.332740000000000202e-02
5.000000000000000000e+03,6.955920000000000158e-02,6.754939999999999556e-02
1.000000000000000000e+04,1.322666000000000119e-01,7.957140000000000046e-02
2.000000000000000000e+04,2.649796999999999847e-01,1.077995000000000064e-01
5.000000000000000000e+04,5.583295000000000341e-01,1.434709000000000123e-01
1.000000000000000000e+05,9.273259000000000363e-01,1.768653000000000031e-01
