# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.260499999999999902e-03,8.522300000000000014e-03
2.000000000000000000e+02,2.110400000000000123e-03,1.117710000000000058e-02
5.000000000000000000e+02,5.886100000000000013e-03,1.873910000000000159e-02
1.000000000000000000e+03,1.187050000000000084e-02,2.629079999999999959e-02
2.000000000000000000e+03,2.309330000000000063e-02,3.642569999999999836e-02
5.000000000000000000e+03,5.791260000000000158e-02,5.711279999999999829e-02
1.000000000000000000e+04,1.143211999999999978e-01,6.711970000000000436e-02
2.000000000000000000e+04,2.177957000000000087e-01,9.487260000000000137e-02
5.000000000000000000e+04,5.132282999999999706e-01,1.410576000000000052e-01
1.000000000000000000e+05,9.130540999999999796e-01,1.700608000000000120e-01
