# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.099999999999999966e-06,3.127000000000000114e-04
2.000000000000000000e+02,1.250000000000000060e-05,6.252999999999999661e-04
5.000000000000000000e+02,1.879999999999999957e-05,7.657000000000000178e-04
1.000000000000000000e+03,4.380000000000000077e-05,1.169200000000000014e-03
2.000000000000000000e+03,6.880000000000000536e-05,1.465099999999999996e-03
5.000000000000000000e+03,1.845000000000000123e-04,2.394799999999999880e-03
1.000000000000000000e+04,3.190000000000000019e-04,3.141999999999999828e-03
2.000000000000000000e+04,6.065999999999999994e-04,4.380499999999999845e-03
5.000000000000000000e+04,1.582300000000000026e-03,7.036800000000000173e-03
1.000000000000000000e+05,3.130200000000000083e-03,9.783200000000000576e-03
