# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.891700000000000065e-03,9.273099999999999399e-03
2.000000000000000000e+02,3.795399999999999989e-03,1.311679999999999964e-02
5.000000000000000000e+02,9.329699999999999799e-03,2.088380000000000097e-02
1.000000000000000000e+03,1.813949999999999937e-02,2.870860000000000078e-02
2.000000000000000000e+03,3.760399999999999854e-02,4.188309999999999950e-02
5.000000000000000000e+03,9.257010000000000238e-02,5.605840000000000128e-02
1.000000000000000000e+04,1.900764000000000065e-01,7.976569999999999494e-02
2.000000000000000000e+04,3.672714999999999730e-01,1.125874999999999931e-01
5.000000000000000000e+04,8.788704999999999989e-01,1.616015000000000090e-01
1.000000000000000000e+05,1.593473799999999940e+00,2.103305000000000036e-01
1.000000000000000000e+06,4.761013300000000115e+00,1.635013999999999912e-01
