# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.228999999999999970e-04,3.934799999999999583e-03
2.000000000000000000e+02,5.992000000000000364e-04,6.508100000000000170e-03
5.000000000000000000e+02,1.226199999999999990e-03,9.213900000000000562e-03
1.000000000000000000e+03,2.570799999999999821e-03,1.328090000000000000e-02
2.000000000000000000e+03,4.653899999999999877e-03,1.797119999999999967e-02
5.000000000000000000e+03,1.235939999999999955e-02,2.923879999999999882e-02
1.000000000000000000e+04,2.519949999999999968e-02,4.163150000000000184e-02
2.000000000000000000e+04,5.009249999999999814e-02,5.861530000000000212e-02
5.000000000000000000e+04,1.239275999999999989e-01,9.279089999999999561e-02
1.000000000000000000e+05,2.452371000000000134e-01,1.286154999999999937e-01
