# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.200375000000000053e-01,6.069519999999999776e-02
2.000000000000000000e+02,2.270602999999999927e-01,7.954440000000000122e-02
5.000000000000000000e+02,5.273025000000000073e-01,1.144016000000000061e-01
1.000000000000000000e+03,8.475414999999999477e-01,1.112235000000000029e-01
2.000000000000000000e+03,1.244999699999999931e+00,1.320066000000000017e-01
5.000000000000000000e+03,1.671298299999999903e+00,1.107757000000000047e-01
1.000000000000000000e+04,1.903198100000000004e+00,7.888470000000000204e-02
2.000000000000000000e+04,2.023531000000000191e+00,6.797000000000000264e-02
5.000000000000000000e+04,2.148635500000000143e+00,5.498030000000000278e-02
1.000000000000000000e+05,2.228865700000000061e+00,6.565690000000000415e-02
1.000000000000000000e+06,2.702694999999999848e+00,1.028063000000000032e-01
