# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.075749999999999970e-02,2.327119999999999883e-02
2.000000000000000000e+02,2.215949999999999864e-02,2.830339999999999939e-02
5.000000000000000000e+02,5.419050000000000256e-02,4.511420000000000013e-02
1.000000000000000000e+03,1.050991000000000009e-01,6.207820000000000005e-02
2.000000000000000000e+03,2.108176999999999968e-01,8.766430000000000056e-02
5.000000000000000000e+03,4.814329999999999998e-01,1.271269999999999900e-01
1.000000000000000000e+04,8.620284999999999753e-01,1.462491999999999959e-01
2.000000000000000000e+04,1.341942600000000096e+00,1.766912999999999956e-01
5.000000000000000000e+04,2.288669200000000181e+00,1.766623999999999972e-01
1.000000000000000000e+05,2.882955299999999887e+00,1.875987000000000071e-01
1.000000000000000000e+06,4.652018899999999846e+00,1.267145000000000077e-01
