# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.428755999999999471e-01,1.470184999999999964e-01
2.000000000000000000e+02,1.301073700000000111e+00,1.085736000000000062e-01
5.000000000000000000e+02,1.883205900000000099e+00,1.240802000000000016e-01
1.000000000000000000e+03,2.155865400000000154e+00,1.344614000000000087e-01
2.000000000000000000e+03,2.506154800000000016e+00,1.091492000000000018e-01
5.000000000000000000e+03,2.752130300000000140e+00,9.511300000000000310e-02
1.000000000000000000e+04,3.034118400000000104e+00,8.742260000000000308e-02
2.000000000000000000e+04,3.229019599999999990e+00,5.905579999999999857e-02
5.000000000000000000e+04,3.364558499999999786e+00,5.879220000000000279e-02
1.000000000000000000e+05,3.432986999999999789e+00,4.353159999999999669e-02
1.000000000000000000e+06,3.486956399999999956e+00,9.199499999999999345e-03
